ID,satisfaction
2251,0.13339171761028862
2256,0.963082414681309
2261,0.9929058929061592
2262,0.9876193288405021
2270,0.9957832736744017
2272,0.0056777163914200545
2273,0.8817207056277753
2279,0.023383133877446567
2281,0.9863171986803632
2316,0.9891235075853458
2317,0.006382452146762195
2319,0.08565598571986263
2321,0.9323682002129777
2322,0.007706303160098377
2347,0.2895641674333487
2348,0.08616028113416414
2349,0.043473961442316675
2356,0.994266763176092
2363,0.9927335780825267
2373,0.8005053817005754
2389,0.9636651189658197
2391,0.12402785035112354
2392,0.005039804236450178
2393,0.005830460469998513
2395,0.030790055924507873
2397,0.9228069461640271
2405,0.8841798511817113
2406,0.14437235662500278
2409,0.39395733155653834
2417,0.6313853873471005
2421,0.019530460421111503
2440,0.9816637888975525
2443,0.9910733056194468
2449,0.27664159281967754
2450,0.07763113931237664
2451,0.8995593152264012
2457,0.04055215111806838
2461,0.05052741940036223
2463,0.989749164316458
2472,0.006366602838262152
2480,0.01733024971444491
2482,0.9778320576509982
2485,0.2907676727709289
2486,0.9342694216261948
2491,0.006134374574959799
2495,0.013121936335757188
2502,0.05667391959308229
2513,0.007740585977477821
2519,0.0045952294535402645
2521,0.7163536576274646
2523,0.05030852201954803
2534,0.981970705102747
2545,0.3366594582721688
2549,0.9878504201685824
2551,0.9619080649471479
2557,0.3875164929747999
2561,0.0030519865445905897
2565,0.14301776667319
2566,0.015162163691229667
2567,0.923838724731601
2580,0.9545426252808442
2591,0.02970155362089463
2596,0.9958090348103309
2604,0.9823850903093898
2610,0.9821734662114895
2612,0.8509751838262042
2614,0.005897239841898188
2621,0.016580365787093487
2622,0.004932587772100333
2627,0.9915422931086489
2628,0.9937803638140539
2631,0.9530001981550916
2638,0.005674638960931034
2650,0.004898143122479436
2651,0.27979482762362734
2652,0.941182851513051
2654,0.012266935505762239
2655,0.008173091205054543
2658,0.9875086211644496
2662,0.004362967344272986
2663,0.07071258225661646
2666,0.9396934125215742
2668,0.03509774707106902
2671,0.07212225823391485
2673,0.9900954031625957
2678,0.9866572524300226
2684,0.8598705689708391
2686,0.006710408021887899
2688,0.05967403001196933
2690,0.02214098831541533
2698,0.011757935687803915
2700,0.013115373331547737
2706,0.9476425254087448
2724,0.8093794629052962
2726,0.0047535736000082545
2728,0.2897441225504063
2733,0.9521221202130208
2734,0.9909354836101316
2739,0.9895858335797986
2742,0.010698963563527238
2747,0.9884176480668697
2749,0.8100731780066799
2756,0.04367878405389773
2760,0.7403583632036382
2770,0.08406648246328076
2792,0.9901681399354083
2793,0.00881913474843058
2796,0.9822228389528616
2797,0.5318950516299223
2802,0.9856918720015535
2804,0.8423775486063196
2805,0.9075155302935309
2821,0.004083962758463138
2824,0.9871724275517192
2828,0.31241608916337976
2832,0.9903692439146868
2833,0.9619352528760645
2834,0.9287154457928891
2835,0.9886938534494688
2853,0.08612292047694177
2856,0.9291740393331136
2868,0.007366142364139816
2873,0.004382065287234668
2876,0.9924089601857309
2883,0.9823053580756514
2887,0.6902520788410684
2890,0.9929438891921291
2892,0.9773036602879286
2893,0.012752668248538887
2894,0.9898040665016125
2902,0.10751959871364491
2904,0.859308024103356
2911,0.932434790211109
2920,0.6423198889418837
2923,0.9607067055460341
2926,0.728760792570839
2933,0.9877355005583279
2934,0.9070754875537207
2935,0.9318507489311714
2938,0.0048253227692219266
2945,0.0045369918277977555
2951,0.9288921301166738
2953,0.24071078450747924
2969,0.007850061147730843
2971,0.04582764498553088
2976,0.9912726771456783
2989,0.005919874355625515
2996,0.75918130898585
2998,0.00432062089870043
3002,0.9937729141183709
3006,0.8358246059458257
3011,0.8504945886346147
3014,0.9650212070527112
3015,0.4976073215773644
3028,0.005419451089799327
3031,0.1503741173828413
3040,0.9273165567986899
3041,0.9892944019939147
3042,0.008246144266159078
3046,0.9943225137504058
3056,0.8649280827547279
3057,0.01671434960405755
3061,0.9917634511601787
3070,0.9564294153256347
3073,0.9933113179744233
3074,0.7408169467768091
3078,0.08849436098306933
3080,0.13139173320924655
3084,0.1252624704160282
3095,0.9908005228388632
3101,0.00960738381221207
3102,0.9887033036304836
3114,0.016296550896410994
3117,0.9912361110653577
3121,0.015153395147977892
3129,0.9375175184353612
3131,0.9372903187823624
3136,0.9400225094030689
3143,0.11066331767225253
3153,0.9759901369597493
3154,0.9957732486422536
3158,0.9005933690355422
3161,0.8968126720090894
3163,0.9927420860033351
3167,0.8963609348448779
3168,0.8615142591135421
3170,0.9874650128021227
3175,0.2293866651203344
3178,0.9572716497788338
3181,0.9914180574720791
3183,0.7720713035932598
3187,0.9803513561468622
3188,0.012534084841818718
3190,0.9598705674414731
3192,0.5126346264807977
3205,0.05788545787085294
3208,0.9966717829713301
3214,0.9336448301448695
3216,0.029491279309891195
3221,0.2108386700126591
3224,0.010537839517952168
3228,0.9861305743783518
3230,0.14158745006674797
3231,0.006989134780446071
3235,0.9920650563031905
3240,0.00868311873371153
3250,0.0053391985509935605
3251,0.04321729475768664
3254,0.16035660556411174
3257,0.9520304308762055
3262,0.986994180537062
3263,0.35482403643331073
3272,0.9908200048151111
3276,0.14078379395482812
3277,0.055210672124940116
3282,0.003930950524083723
3284,0.9863902875283664
3287,0.9904993160368849
3290,0.9859132298196726
3292,0.015181490858930119
3293,0.9493516385897305
3298,0.004561738659754142
3303,0.006466013460953643
3304,0.008333192870620527
3305,0.9086889481616129
3306,0.7257771898137719
3312,0.8728218012433047
3315,0.4796012567298638
3316,0.12759237237191565
3318,0.9900642849994187
3338,0.9921950967634798
3348,0.8942593764896125
3353,0.28408435054320746
3357,0.05979261650063043
3358,0.9942530214469716
3360,0.9247358375564796
3369,0.7842579171193942
3374,0.9898077258767924
3389,0.7078301802735372
3397,0.8947363119911332
3405,0.9788773195805852
3406,0.7108038716140633
3408,0.9953034131994304
3418,0.9950757816589909
3419,0.892012581767631
3426,0.07271808872232854
3427,0.9449615384992597
3432,0.9521949265430794
3435,0.9664131794980855
3441,0.9538810720055797
3442,0.030645783217995444
3449,0.9001095319591957
3451,0.9947397430035857
3452,0.20548237419684803
3454,0.06478576643740437
3460,0.9898371286567332
3462,0.9851864032508173
3466,0.9899168530399656
3470,0.00391957168448988
3473,0.992772774285913
3484,0.021847836881972185
3492,0.9915019228394583
3498,0.39358789233123553
3499,0.9889667189887262
3508,0.8893071958898692
3517,0.031927479672294964
3525,0.07159741036439737
3533,0.4884162792586685
3539,0.0035679574406632607
3540,0.004834707791903084
3544,0.9898318051352699
3549,0.9961257857424831
3553,0.7256084164856905
3563,0.9202433755548906
3565,0.3927009224781591
3569,0.4585092214231655
3571,0.003363158812722794
3576,0.8482271511759839
3578,0.99022266123774
3587,0.04030738883273263
3588,0.8929975672499184
3591,0.9651343648503543
3594,0.06539913406614078
3600,0.925484662056412
3603,0.009526764126678652
3613,0.006930533597028968
3615,0.9384913911630406
3621,0.9723157866282782
3624,0.8177968536751983
3632,0.9371901081810254
3635,0.9860000373780632
3637,0.9164076863438019
3642,0.005928986560391241
3647,0.9360439770293504
3649,0.4477181047648178
3651,0.8127241373937236
3657,0.3255955219164709
3659,0.994359509409664
3666,0.006152429000348582
3670,0.9957238068582914
3676,0.987652028823449
3678,0.0462379799332183
3684,0.049444752505958284
3698,0.9906889679548985
3702,0.9636004655191884
3703,0.04414931385740723
3720,0.06381369861164297
3738,0.9892646753672664
3741,0.9907188332804712
3749,0.9237559930636615
3763,0.011416267719275482
3776,0.10414534289081322
3793,0.9499784554563787
3800,0.9847171429025631
3804,0.014851481167903609
3806,0.00545821369442437
3815,0.9224164051232504
3817,0.0075417373302491715
3828,0.996362570244402
3831,0.05689815917452338
3832,0.021258925880148716
3835,0.9935441747180811
3840,0.006460606755034
3841,0.9623370538185374
3842,0.014511902342635673
3843,0.19926489231552058
3850,0.9213970797982424
3867,0.9609814330627476
3869,0.23786033208965904
3870,0.005622260578817782
3879,0.9295612881640142
3881,0.01988642782875604
3890,0.7485191804979942
3897,0.9892662908785721
3899,0.08863361969521949
3903,0.9898795051650479
3908,0.9048287197982638
3911,0.9550497496727793
3913,0.9464666733623999
3914,0.9821985418450364
3918,0.9784822139555185
3920,0.9955376225581081
3923,0.5501063928052039
3925,0.9469887012465473
3941,0.989508166836339
3945,0.018476742314253582
3947,0.9097163148632615
3951,0.9750168892135661
3953,0.9290425901744883
3958,0.009100796939323804
3972,0.9949095102982832
3975,0.8820460736696409
3977,0.9922701985367631
3980,0.0034216379114766714
3982,0.9806914618881565
3995,0.004834195270307421
3996,0.15530817413111953
3997,0.36591012515929566
4002,0.9879017777925688
4004,0.9173657492696009
4005,0.9945693911488714
4014,0.9859514479660785
4016,0.02641933598766657
4017,0.008348312389487042
4022,0.004430741264942448
4029,0.01808403775996967
4031,0.9938533278201123
4033,0.9404551340756866
4037,0.005204228458233597
4042,0.98969831368185
4047,0.297927978608824
4050,0.8735148419494065
4056,0.006404911838783861
4062,0.9313631929878318
4063,0.9320700048717602
4073,0.04347552170169874
4087,0.009617439921135942
4089,0.03321585977714394
4091,0.9839931692062345
4102,0.03225849783270931
4109,0.6822023927128861
4110,0.07343984173672025
4116,0.9221610999954382
4117,0.0036015212990274407
4122,0.9908400758749205
4123,0.004599028003217248
4129,0.9810131545492544
4131,0.9295084349106357
4136,0.02160431750436179
4148,0.021193487643247595
4162,0.9817825749999375
4164,0.7202116978103104
4180,0.9915544820784271
4181,0.9949417986851692
4183,0.9394451785400685
4192,0.006028185251528507
4193,0.006061888363433812
4198,0.02872919745081671
4208,0.9343335062435966
4213,0.0040855549604005646
4215,0.00413827423156679
4236,0.33939706996134394
4241,0.8532402660969161
4247,0.9836279190670744
4249,0.7123844772752664
4250,0.009594185085013222
4254,0.09617099048890104
4262,0.4989211986666019
4264,0.06486682967196704
4274,0.009430650386879248
4280,0.03720492281595999
4281,0.07547184265104724
4287,0.7417796318628473
4293,0.9860678909009057
4301,0.011268442690950677
4309,0.004435128072876539
4311,0.9260271327406332
4315,0.9953970911387229
4316,0.6825259954004137
4324,0.027246360397792945
4328,0.007976007227364943
4329,0.982022143429367
4332,0.14978161398746886
4342,0.9829420113604094
4351,0.027622790767792213
4357,0.013016914289072623
4373,0.9139040019376051
4376,0.14097402131945372
4379,0.8651667844479832
4381,0.989520259317253
4387,0.01531596429796844
4392,0.4618664925939038
4393,0.6980389166901046
4395,0.9885622283050346
4396,0.9537057781624648
4397,0.8947870880062591
4399,0.6989363058951471
4405,0.9868554949078553
4406,0.7593253307432798
4409,0.8847159923943537
4414,0.986839000898329
4419,0.003299320008975645
4421,0.938996032994324
4422,0.2555188650120823
4428,0.9591392055898997
4431,0.006232935921824656
4450,0.981097003119094
4451,0.004849555021553052
4453,0.004242516830039938
4456,0.9426107497184667
4460,0.9846414439194786
4462,0.755017784741144
4463,0.005019608768623556
4469,0.19517673294341903
4472,0.9890871493130489
4473,0.7192795915202415
4484,0.974412854549878
4492,0.5052044065574667
4493,0.39231721809999265
4498,0.009673998288842344
4504,0.9843368125176342
4508,0.9237300761037172
4512,0.19487244679311616
4517,0.9331498676938058
4519,0.9867954111731493
4521,0.09499837843320763
4533,0.9854777421725682
4534,0.9889557983281859
4536,0.18919360288764905
4537,0.9850150349615223
4540,0.9459349705180479
4563,0.023426390614510146
4564,0.1695111031805354
4565,0.013455394930888522
4569,0.0076188905990348145
4571,0.0048798405325775705
4586,0.08647019567435485
4593,0.2335177989381354
4599,0.9934828974289681
4602,0.7271426246013819
4603,0.14766355741479975
4614,0.01180225465310201
4619,0.9602152083661458
4629,0.9874939298596398
4637,0.004983521893258161
4650,0.008148265640795023
4664,0.9231919121179022
4668,0.9913218181943391
4669,0.9842402217345958
4672,0.05694474514468258
4675,0.07312251885445875
4676,0.9640441226570912
4678,0.9879803539326542
4679,0.00636631130628702
4683,0.9065748089151755
4684,0.9424812542841331
4693,0.8254589292278647
4694,0.9698408860161138
4702,0.9782570837272253
4717,0.8484567972536569
4729,0.07391763889306756
4730,0.5175199996584285
4732,0.9947669494565099
4737,0.05732178291409589
4738,0.006339690153370184
4742,0.4738236747902256
4751,0.11720656274414838
4757,0.008760309229644794
4762,0.6360517497886439
4773,0.7291646200048737
4774,0.9341637627816831
4796,0.9919405591513697
4797,0.9878435699074187
4798,0.004458202328798158
4805,0.008389902769852521
4809,0.7082118191742749
4814,0.022806206209036495
4820,0.7491560573435563
4834,0.9784662345068907
4838,0.9926787454085971
4841,0.839434893651438
4846,0.990077745284035
4852,0.9767669763794439
4863,0.992183795747708
4864,0.3628182005602935
4868,0.9889197651537232
4869,0.10264255839513367
4872,0.010318815987810011
4876,0.7707980189830012
4883,0.0136666793241047
4892,0.11262457326979838
4895,0.06021359145075479
4899,0.004449740901879141
4928,0.992462320738474
4936,0.0034307746364427593
4940,0.9379713512002732
4941,0.08087579479899107
4948,0.9470881099781233
4949,0.9870556811434823
4959,0.04089273855757945
4960,0.98564294193234
4967,0.9956469659450697
4980,0.9637519278218459
4983,0.9909263544565025
4989,0.008069391203401912
5000,0.009988883457031576
5037,0.9104602577452682
5038,0.9825345393634857
5039,0.9684715750240191
5040,0.9908563017283746
5046,0.9807828027733729
5048,0.9906663295480854
5049,0.9813308432591673
5050,0.991298069448371
5075,0.9830404626900929
5086,0.8968714238940705
5094,0.005518950506483509
5098,0.09581088055838383
5107,0.9075710226231449
5116,0.9846784959099822
5127,0.9087047688487332
5131,0.9890093805030212
5133,0.9949583170129441
5134,0.9887404038278481
5143,0.056865444478550804
5154,0.7203835974420366
5156,0.9472549634332715
5161,0.8612494743707703
5166,0.3516716538446401
5167,0.1005786120592317
5173,0.9901448038267573
5174,0.920556714288919
5178,0.003544833268989639
5180,0.3111200663393723
5184,0.9161214492115406
5191,0.7645353504308254
5193,0.9895577982111222
5194,0.991921516946089
5195,0.08122787815316795
5202,0.9858185959688309
5206,0.017407945142392287
5215,0.9882594235120662
5216,0.006042559604083809
5221,0.4510484818306246
5222,0.0044385328132634325
5226,0.9327426118163695
5237,0.9407257729375467
5238,0.9476242794420195
5241,0.004521827973665612
5246,0.9726579413593774
5259,0.9125829973822406
5266,0.004293735685264063
5271,0.009885262458352672
5275,0.0049363200645500364
5279,0.005663541744436401
5280,0.7334031670525033
5299,0.005286861575225171
5306,0.9947839137767336
5321,0.9616095797400134
5331,0.06067264422299718
5339,0.005325975524677787
5356,0.9467802634026624
5375,0.9856043330616977
5376,0.9413618234174173
5382,0.9907689086967093
5385,0.989642913289675
5386,0.9346250871212319
5387,0.47074441287731333
5389,0.008437683162652502
5393,0.9906919156030954
5394,0.41792042754278735
5409,0.003329407366260361
5410,0.9847172728287511
5411,0.8166718457646123
5416,0.9277937654401217
5432,0.007890780083778033
5435,0.9674231940396869
5444,0.9344517922286427
5446,0.018603840518789373
5454,0.8663071754186575
5457,0.9967278303823072
5462,0.0195644311471296
5466,0.9557589316981798
5469,0.1673147754920537
5470,0.9551761502566415
5471,0.014084099804278211
5474,0.010297694726960838
5479,0.16046204342570733
5481,0.005135021907144366
5483,0.8951489729597832
5484,0.9854611910061696
5488,0.12343341610562912
5504,0.09033762878917109
5507,0.03370305931739144
5513,0.07788345980841264
5530,0.11901905692858826
5538,0.9090134450388865
5543,0.9885465701154368
5544,0.9072353158101778
5551,0.9905837064262037
5557,0.008378055116938806
5566,0.977303818479171
5567,0.9828954774205417
5571,0.9953829083986301
5575,0.12255492084833472
5578,0.9849403989505109
5593,0.33844824858738354
5594,0.9302025542668175
5599,0.9915422943126803
5604,0.9491137808817735
5608,0.021981006341282538
5618,0.9380448629572274
5621,0.9104814356262517
5624,0.9946860645094245
5628,0.02612446316350369
5636,0.9776448899034955
5643,0.9286862627881535
5646,0.00408853695623759
5659,0.2363359147720124
5660,0.006975422571651844
5667,0.9896599773827428
5670,0.9427615209526025
5671,0.9095072736183583
5674,0.9695807247977809
5681,0.004931621441494919
5694,0.9500706513487335
5696,0.9913972565230992
5710,0.006281611127087792
5711,0.016904293869826663
5720,0.005499960938113098
5726,0.8804048463783006
5733,0.9875796489080102
5741,0.9144774343139838
5745,0.9806028574431894
5746,0.014510751791142952
5752,0.04717406116186485
5758,0.6049036696229412
5759,0.9875927525836269
5774,0.026385045339053167
5776,0.9734856898155829
5778,0.006926942140644165
5783,0.3123883743100246
5790,0.9952724271874058
5793,0.9509896817170571
5794,0.3789088366345227
5807,0.9549738511084944
5809,0.9478080916143967
5814,0.9904133655466061
5815,0.9854506418690696
5820,0.1564613066632572
5822,0.22257141838538014
5825,0.760460006135177
5832,0.02409340237260648
5842,0.011279016634191133
5844,0.9739453661936983
5848,0.038630959198775155
5851,0.9959840624374643
5862,0.9880584690055098
5864,0.9852755977269683
5865,0.9290404965474526
5880,0.9914911517700273
5884,0.6272297341700839
5886,0.7928101177098035
5888,0.7056761273256777
5890,0.9899107718308106
5904,0.9366461896287209
5921,0.922299271564565
5922,0.9816198011410756
5934,0.9906391659569878
5935,0.9301766758733083
5936,0.7683241829833571
